PC1,PC2,PC3,PC4,PC5,PC6
0.6992815378616776,-0.8259509565479376,-0.29017201979858104,2.7067763803133813,-0.8198838333909922,-0.7317937158433265
0.7718599102247758,-0.3519540321931801,-0.3415344770024607,3.204999780981329,-0.037634883762479684,0.911416530552109
0.6945436525982892,-0.8327451955846413,-0.330451990505179,2.650070997290255,-0.7852558234878145,-0.7419780940800244
0.765353656123629,-0.7820795825359613,-0.38299220328418015,3.049964309663404,-0.5223246830042636,-0.2578570382820232
0.9269948849711666,0.16021706590480883,-0.1570974748957884,2.808704798643773,0.8975481411770553,0.849461863223869
0.9987659178825544,-0.46050662757990357,-0.10469854825339771,2.784237367777579,0.0007710825599770824,-0.3572160244789534
0.932505058457367,-0.5899530577387082,-0.09960944026767499,2.933180167929165,-0.42829588720607803,-0.3762683120278862
0.9404560512181142,-0.8133816130871677,-0.0026098133501857826,2.4451510205640354,-0.8623788191750854,-0.6267993306246816
1.0422039664594607,-0.4815236975877419,-0.09132750719704043,2.673774091717746,0.44078935574541384,-0.3079617613329994
0.9617872246776564,-1.1354018946867874,0.043971448983911685,2.382672159601611,-1.150439829972459,-1.1879353399921513
0.8633526871504084,-1.1238601411060694,0.08705585237557188,2.4726938436745414,-0.8869155423241252,-0.542111861557887
0.9012741154019955,-1.0296579073914751,-0.05917309728138039,2.653027261335594,-0.7947274700462174,-0.7474382741293489
0.8810672370669325,-0.9281273364496879,-0.050186590268772376,2.5550671819736412,-0.024874215894044174,-0.08989809127622625
0.8493154545983584,-1.2761930935179673,-0.008112984301113811,2.6080521283748825,-0.684963062941988,-0.7129144062820302
0.9120272820661964,-0.7328554704696649,-0.029167098200150007,2.891739707092359,0.2941879614697899,0.35321537111763107
0.9868463525142714,-0.24697896498272862,-0.07594364561428178,2.8424799969757863,0.9612321197580549,0.9385149993253351
0.9561381883048166,-0.7219834913065117,-0.0253686815547543,3.1381671329978063,0.08110337013843426,0.9529989781437962
0.9634207581777878,-0.5784439220030929,-0.11274349578304353,2.425827528305765,-0.2025113234336669,0.027744457335665183
0.7332195199444677,-0.7012873035112762,-1.3243970148901711,2.719419594742687,1.8392416203336233,1.5134736235271553
0.28707409504799125,-2.3435875797264063,-1.4053214525914164,2.3547939994344964,-0.7764175278795281,-1.017767727840645
0.19693116310605308,-2.2609957540741825,-1.5858175487804915,2.4122168716184826,-0.5530776094437598,-0.38508900386417555
0.1746253669774937,-2.4354800034131463,-1.5773662565025302,2.2665275780972007,-0.7638118560185115,-1.005068467590137
0.13922984975815889,-2.4184095814128668,-1.6752748680731542,2.217945286336137,-0.7102492411046171,-1.025504148830648
0.11093585073768013,-2.4456989743800555,-1.6034399708431104,2.2452281833816627,-0.7521723351721266,-1.0156282682344822
0.08460415017113605,-1.9246451346887612,-1.588289082437457,2.235253240392034,0.4396450440282752,-0.5557889854679079
0.19644006617918647,-2.329716321048182,-1.3873249352095929,2.1457599002533008,-0.7078422636859436,-1.0767279064687878
0.19994454772851894,-2.0545713667872225,-1.3126756771232313,2.865011788429333,-0.15178345164075166,-0.14406780596415622
0.1275562908493493,-1.6918895017658604,-1.23505993753561,2.4752809231474138,0.48456044179618185,0.0936977742247547
0.07215636334483587,-2.3649825381901555,-1.2277898758357337,2.3370518360759394,-0.8997588952781004,-0.9910560251895956
0.2533746274034499,-2.161629173371065,-1.178369266336422,2.3299684240997225,-0.9446982597713114,-1.0246304871918692
0.10091648076825284,-2.333013899674467,-1.1839989338030665,2.3259185726219855,-0.9092637399504455,-0.9776553137183598
0.29625936505113126,-1.9564577774443093,-1.1909199642102266,2.7072641963163924,-0.2569182818806359,0.0010281591261236585
0.21845898314095724,-2.267433265778747,-1.1463804746957222,2.3115635043623395,-0.8324581578184522,-1.0364478274989992
0.17687141799171247,-2.179076180569852,-1.2626014566114805,2.5838943813667514,-0.6931056006240073,-0.3762663721416123
-0.04857618719221319,-2.478619727032853,-1.3142798407700667,2.578189797141651,-1.0671952247570482,-0.8886115100216048
-0.0630099294664626,-2.639873931403099,-1.3658564117458807,2.5587490365916956,-1.0414197995184031,-0.8624169060659412
0.036055116708161694,-1.5498859733164243,-1.484052178453659,3.11576564106514,0.9076775422952782,1.2449949931287407
-0.032279998044410424,-2.509447983815114,-1.3205581477913282,2.576734404253843,-1.0846864820423996,-0.8757657731896729
-0.050770887162033325,-2.4812488357634868,-1.3513790641470378,2.5509963941327096,-1.043757146089548,-0.8930606853101031
-0.08405576774133625,-2.470917574455321,-1.3239172964004648,2.5153456979193107,-1.0564917134637022,-0.8899725052086938
-0.08359894326492473,-2.2859804409377604,-1.3846502871836974,2.2281934907722594,-0.18399961349979435,-0.8361254566109285
0.06323661661861978,-1.6795510796034228,-1.4249857945837645,2.7724470600545543,0.5535384292825138,0.7987818124849032
0.004799705319131113,-1.9940961300383933,-1.3767002657256677,2.6079456794169467,-0.1884539264292109,0.3321158905623247
0.24206892549476655,-1.8765684186755849,-1.2887162616104126,2.466523918395856,-0.03288087572400818,0.238143658420445
0.21003600265409034,-2.1998907860754,-1.1548318760475778,2.64391533627624,-0.5707515310237873,-0.5563310842279373
0.22733292517816228,-2.0360532002416907,-1.1485389527459176,2.769523023094023,-0.35749651443219493,0.04595238958018773
0.17485220944663993,-2.135187815671176,-1.3206213991185451,2.9558572510352916,-0.22486963058448903,-0.10488065339027594
0.1379244246907294,-2.0567002145248128,-1.3103262025418563,2.038949112904392,0.014648598975445282,-0.9905924327318437
0.18731298814977304,-2.2901357747373186,-1.3410163724511475,2.607346612468076,-0.5320369220402272,-0.5486471960534113
0.1301972997245102,-2.212875054322752,-1.4872965016362423,3.029618816427637,-0.26530277944525754,-0.05804259211593211
0.06140922035774271,-2.8106698618405006,-1.39785452777947,2.5321847355848774,-0.9749706222476596,-0.8449539885165055
0.10803764286878499,-2.6623443042758628,-1.4596989639114881,2.3856986396937025,-0.5280784764475981,-0.8353217384327761
0.0511628030641299,-2.611030463652873,-1.5200612546311656,2.5290041867689426,-0.999760586973511,-0.8912414928174508
0.10884352251545416,-2.6172537824720483,-1.442924392694183,2.6784817723104246,-0.7501167645788404,-0.2448555916354432
0.048872914307255655,-2.3469550415592746,-1.5037315648156544,2.587560762418107,-0.7641707236082524,-0.3003472203368386
0.020572398835712213,-2.491944585678956,-1.384707485643166,2.477433352456996,-1.004892648101261,-0.9066875909635042
0.045428365076410016,-2.4248666526973914,-1.2722322100991161,2.521142735118338,-1.0229925794546801,-0.9121539110848993
0.0690617338348918,-2.452222864319231,-1.355607157712143,2.5092371791423984,-0.9820661343404488,-0.9177732925065742
0.09862435828290127,-2.041881794802477,-1.2767706631507674,2.2343247028295132,-0.12025800140337764,-0.9014257480545838
0.007863997135963252,-2.43064872499232,-1.2855080570256503,2.4854314500635257,-1.0061232810990026,-0.9080024672781812
0.040013532794104995,-2.4241396971793083,-1.337749877630652,2.6338778259111884,-0.791002009825667,-0.2758893563903186
0.1716760131716436,-2.336239477860194,-1.1603722697758774,2.4390105553420893,-0.9144917015799172,-0.9820402755094463
0.26212978823380717,-1.915243367735653,-1.099975517427119,2.0360685940345826,0.039773136891939516,-1.0326933326074452
0.2797614467995945,-2.1326668896817678,-0.7845081864498353,2.325986657224956,-0.8835078890601034,-1.0749744624679158
0.5084929498426122,-1.3351033868173416,-0.775378053128351,3.2284258928473633,0.11917707582932993,1.0263948929979554
0.7463926960194566,-1.6175144047822387,-0.8091960665862108,2.1289235584995834,0.0793247120091416,-0.597849676817042
0.5929992501399154,-2.086156612399585,-0.9484188010707524,1.9990878934741603,-0.5629663938094809,-1.2333078489361695
0.41784486031931267,-1.8295527398835494,-1.1130548509217493,2.335241964428598,0.08105868221496967,-0.6739252080387981
0.3444635510404486,-1.9308508163226983,-1.161221287376562,2.854232341638626,-0.10038630443425908,-0.1895033941355985
0.2947383713789893,-2.215230454875224,-1.0223748960186536,2.2222996587473496,-0.7816613797642226,-1.0778305433999487
0.29120785234204627,-2.1852114895697348,-1.0344240029736413,2.1947469580165753,-0.7690215702734728,-1.0847810130166469
